customer_id,plan_name,annualized_revenue,churn_probability,risk_level,retention_priority
24147,Basic,119.88,0.1225,Low,Priority 4 - Low Risk
9955,Premium,269.88,0.1225,Low,Priority 4 - Low Risk
2859,Basic,119.88,0.1225,Low,Priority 4 - Low Risk
3929,Standard,15.99,0.1225,Low,Priority 4 - Low Risk
38554,Standard,153.48,0.1225,Low,Priority 4 - Low Risk
32987,Standard,153.48,0.1225,Low,Priority 4 - Low Risk
27301,Premium,21.24,0.1225,Low,Priority 4 - Low Risk
23042,Standard,134.28,0.1225,Low,Priority 4 - Low Risk
1297,Basic,119.88,0.1224,Low,Priority 4 - Low Risk
37313,Premium,209.88,0.1224,Low,Priority 4 - Low Risk
30163,Standard,15.99,0.1224,Low,Priority 4 - Low Risk
34825,Basic,83.88,0.1224,Low,Priority 4 - Low Risk
12165,Enterprise,44.99,0.1224,Low,Priority 4 - Low Risk
4804,Standard,12.79,0.1224,Low,Priority 4 - Low Risk
45589,Basic,107.88,0.1224,Low,Priority 4 - Low Risk
12242,Enterprise,44.99,0.1224,Low,Priority 4 - Low Risk
30689,Basic,83.88,0.1224,Low,Priority 4 - Low Risk
39433,Basic,7.99,0.1224,Low,Priority 4 - Low Risk
4215,Standard,172.68,0.1224,Low,Priority 4 - Low Risk
18148,Enterprise,599.88,0.1224,Low,Priority 4 - Low Risk
44721,Basic,107.88,0.1224,Low,Priority 4 - Low Risk
31664,Standard,163.07999999999998,0.1224,Low,Priority 4 - Low Risk
27916,Basic,107.88,0.1224,Low,Priority 4 - Low Risk
6617,Standard,13.59,0.1224,Low,Priority 4 - Low Risk
2238,Standard,134.28,0.1224,Low,Priority 4 - Low Risk
26062,Standard,153.48,0.1224,Low,Priority 4 - Low Risk
11866,Standard,172.68,0.1224,Low,Priority 4 - Low Risk
3334,Basic,83.88,0.1224,Low,Priority 4 - Low Risk
15597,Standard,153.48,0.1224,Low,Priority 4 - Low Risk
29723,Standard,12.79,0.1224,Low,Priority 4 - Low Risk
38285,Enterprise,599.88,0.1224,Low,Priority 4 - Low Risk
18880,Standard,153.48,0.1224,Low,Priority 4 - Low Risk
15653,Basic,119.88,0.1224,Low,Priority 4 - Low Risk
29296,Enterprise,49.99,0.1223,Low,Priority 4 - Low Risk
32162,Basic,119.88,0.1223,Low,Priority 4 - Low Risk
50452,Basic,9.99,0.1223,Low,Priority 4 - Low Risk
34034,Standard,191.88,0.1223,Low,Priority 4 - Low Risk
41256,Premium,299.88,0.1223,Low,Priority 4 - Low Risk
44679,Basic,83.88,0.1223,Low,Priority 4 - Low Risk
9491,Standard,14.39,0.1223,Low,Priority 4 - Low Risk
49286,Basic,119.88,0.1223,Low,Priority 4 - Low Risk
45922,Basic,119.88,0.1223,Low,Priority 4 - Low Risk
21977,Basic,7.99,0.1223,Low,Priority 4 - Low Risk
30628,Premium,209.88,0.1223,Low,Priority 4 - Low Risk
29451,Standard,191.88,0.1223,Low,Priority 4 - Low Risk
36194,Premium,269.88,0.1223,Low,Priority 4 - Low Risk
23487,Premium,19.99,0.1223,Low,Priority 4 - Low Risk
48478,Premium,24.99,0.1223,Low,Priority 4 - Low Risk
19788,Premium,209.88,0.1223,Low,Priority 4 - Low Risk
29756,Premium,299.88,0.1223,Low,Priority 4 - Low Risk
28538,Basic,6.99,0.1223,Low,Priority 4 - Low Risk
24922,Premium,24.99,0.1223,Low,Priority 4 - Low Risk
18416,Premium,299.88,0.1223,Low,Priority 4 - Low Risk
15078,Standard,172.68,0.1223,Low,Priority 4 - Low Risk
25221,Enterprise,599.88,0.1222,Low,Priority 4 - Low Risk
29067,Standard,191.88,0.1222,Low,Priority 4 - Low Risk
13213,Standard,153.48,0.1222,Low,Priority 4 - Low Risk
31789,Standard,153.48,0.1222,Low,Priority 4 - Low Risk
9988,Basic,119.88,0.1222,Low,Priority 4 - Low Risk
8591,Standard,191.88,0.1222,Low,Priority 4 - Low Risk
649,Standard,134.28,0.1222,Low,Priority 4 - Low Risk
46562,Standard,172.68,0.1222,Low,Priority 4 - Low Risk
16390,Basic,101.88,0.1222,Low,Priority 4 - Low Risk
1955,Enterprise,509.88,0.1222,Low,Priority 4 - Low Risk
37535,Basic,101.88,0.1222,Low,Priority 4 - Low Risk
6220,Standard,191.88,0.1222,Low,Priority 4 - Low Risk
17978,Premium,239.88,0.1222,Low,Priority 4 - Low Risk
47574,Standard,13.59,0.1222,Low,Priority 4 - Low Risk
7915,Enterprise,479.88,0.1222,Low,Priority 4 - Low Risk
11087,Enterprise,539.88,0.1222,Low,Priority 4 - Low Risk
15819,Standard,15.99,0.1222,Low,Priority 4 - Low Risk
7164,Standard,191.88,0.1222,Low,Priority 4 - Low Risk
11635,Basic,101.88,0.1222,Low,Priority 4 - Low Risk
7619,Enterprise,599.88,0.1222,Low,Priority 4 - Low Risk
28384,Basic,119.88,0.1222,Low,Priority 4 - Low Risk
48719,Premium,22.49,0.1222,Low,Priority 4 - Low Risk
6742,Standard,134.28,0.1222,Low,Priority 4 - Low Risk
47943,Premium,254.88,0.1222,Low,Priority 4 - Low Risk
2481,Premium,299.88,0.1222,Low,Priority 4 - Low Risk
38349,Standard,172.68,0.1222,Low,Priority 4 - Low Risk
30430,Basic,101.88,0.1222,Low,Priority 4 - Low Risk
14447,Standard,191.88,0.1222,Low,Priority 4 - Low Risk
33491,Basic,107.88,0.1222,Low,Priority 4 - Low Risk
11479,Enterprise,479.88,0.1221,Low,Priority 4 - Low Risk
9823,Standard,191.88,0.1221,Low,Priority 4 - Low Risk
13913,Basic,83.88,0.1221,Low,Priority 4 - Low Risk
8284,Premium,299.88,0.1221,Low,Priority 4 - Low Risk
590,Enterprise,49.99,0.1221,Low,Priority 4 - Low Risk
39525,Enterprise,539.88,0.1221,Low,Priority 4 - Low Risk
41335,Premium,19.99,0.1221,Low,Priority 4 - Low Risk
3359,Standard,172.68,0.1221,Low,Priority 4 - Low Risk
45463,Premium,209.88,0.1221,Low,Priority 4 - Low Risk
26608,Basic,101.88,0.1221,Low,Priority 4 - Low Risk
27953,Basic,119.88,0.1221,Low,Priority 4 - Low Risk
32145,Premium,299.88,0.1221,Low,Priority 4 - Low Risk
35020,Basic,107.88,0.1221,Low,Priority 4 - Low Risk
13176,Basic,9.99,0.1221,Low,Priority 4 - Low Risk
25603,Enterprise,479.88,0.1221,Low,Priority 4 - Low Risk
1456,Standard,15.99,0.1221,Low,Priority 4 - Low Risk
28713,Basic,95.88,0.1221,Low,Priority 4 - Low Risk
46659,Standard,163.07999999999998,0.1221,Low,Priority 4 - Low Risk
37984,Standard,12.79,0.1221,Low,Priority 4 - Low Risk
31224,Standard,11.19,0.1221,Low,Priority 4 - Low Risk
22993,Standard,191.88,0.1221,Low,Priority 4 - Low Risk
33149,Premium,19.99,0.1221,Low,Priority 4 - Low Risk
4946,Premium,209.88,0.1221,Low,Priority 4 - Low Risk
8981,Standard,153.48,0.122,Low,Priority 4 - Low Risk
25714,Premium,269.88,0.122,Low,Priority 4 - Low Risk
2999,Basic,6.99,0.122,Low,Priority 4 - Low Risk
34678,Basic,95.88,0.122,Low,Priority 4 - Low Risk
27597,Standard,172.68,0.122,Low,Priority 4 - Low Risk
5691,Enterprise,509.88,0.122,Low,Priority 4 - Low Risk
29401,Standard,12.79,0.122,Low,Priority 4 - Low Risk
20042,Basic,9.99,0.122,Low,Priority 4 - Low Risk
42371,Standard,163.07999999999998,0.122,Low,Priority 4 - Low Risk
13494,Basic,7.99,0.122,Low,Priority 4 - Low Risk
21537,Enterprise,49.99,0.122,Low,Priority 4 - Low Risk
30337,Basic,107.88,0.122,Low,Priority 4 - Low Risk
2106,Premium,254.88,0.122,Low,Priority 4 - Low Risk
27960,Standard,11.19,0.122,Low,Priority 4 - Low Risk
26176,Standard,15.99,0.122,Low,Priority 4 - Low Risk
30411,Premium,209.88,0.122,Low,Priority 4 - Low Risk
48154,Standard,191.88,0.122,Low,Priority 4 - Low Risk
9396,Premium,254.88,0.122,Low,Priority 4 - Low Risk
23189,Basic,119.88,0.122,Low,Priority 4 - Low Risk
37606,Standard,15.99,0.122,Low,Priority 4 - Low Risk
27068,Premium,254.88,0.122,Low,Priority 4 - Low Risk
32978,Premium,24.99,0.122,Low,Priority 4 - Low Risk
47146,Standard,163.07999999999998,0.122,Low,Priority 4 - Low Risk
42135,Basic,101.88,0.122,Low,Priority 4 - Low Risk
32244,Enterprise,49.99,0.1219,Low,Priority 4 - Low Risk
10052,Basic,9.99,0.1219,Low,Priority 4 - Low Risk
47211,Enterprise,49.99,0.1219,Low,Priority 4 - Low Risk
3373,Standard,191.88,0.1219,Low,Priority 4 - Low Risk
37742,Standard,153.48,0.1219,Low,Priority 4 - Low Risk
36156,Standard,14.39,0.1219,Low,Priority 4 - Low Risk
9872,Enterprise,599.88,0.1219,Low,Priority 4 - Low Risk
29300,Enterprise,539.88,0.1219,Low,Priority 4 - Low Risk
51501,Premium,299.88,0.1219,Low,Priority 4 - Low Risk
26550,Premium,299.88,0.1219,Low,Priority 4 - Low Risk
51575,Enterprise,39.99,0.1219,Low,Priority 4 - Low Risk
27429,Standard,163.07999999999998,0.1219,Low,Priority 4 - Low Risk
46487,Basic,119.88,0.1219,Low,Priority 4 - Low Risk
51595,Standard,191.88,0.1219,Low,Priority 4 - Low Risk
636,Basic,9.99,0.1219,Low,Priority 4 - Low Risk
3585,Basic,119.88,0.1219,Low,Priority 4 - Low Risk
28133,Premium,239.88,0.1219,Low,Priority 4 - Low Risk
28951,Standard,153.48,0.1219,Low,Priority 4 - Low Risk
45552,Standard,172.68,0.1219,Low,Priority 4 - Low Risk
33229,Basic,107.88,0.1219,Low,Priority 4 - Low Risk
45921,Standard,134.28,0.1218,Low,Priority 4 - Low Risk
36523,Standard,191.88,0.1218,Low,Priority 4 - Low Risk
29074,Basic,8.49,0.1218,Low,Priority 4 - Low Risk
12873,Standard,14.39,0.1218,Low,Priority 4 - Low Risk
49640,Premium,299.88,0.1218,Low,Priority 4 - Low Risk
12783,Standard,172.68,0.1218,Low,Priority 4 - Low Risk
2319,Premium,269.88,0.1218,Low,Priority 4 - Low Risk
31173,Basic,95.88,0.1218,Low,Priority 4 - Low Risk
14693,Premium,269.88,0.1218,Low,Priority 4 - Low Risk
3275,Basic,95.88,0.1218,Low,Priority 4 - Low Risk
15720,Standard,191.88,0.1218,Low,Priority 4 - Low Risk
8976,Basic,7.99,0.1218,Low,Priority 4 - Low Risk
12349,Enterprise,539.88,0.1218,Low,Priority 4 - Low Risk
4152,Standard,134.28,0.1218,Low,Priority 4 - Low Risk
46567,Standard,14.39,0.1218,Low,Priority 4 - Low Risk
35861,Basic,101.88,0.1218,Low,Priority 4 - Low Risk
29318,Basic,95.88,0.1218,Low,Priority 4 - Low Risk
44134,Basic,119.88,0.1218,Low,Priority 4 - Low Risk
26351,Standard,13.59,0.1218,Low,Priority 4 - Low Risk
27545,Basic,9.99,0.1218,Low,Priority 4 - Low Risk
1505,Premium,239.88,0.1218,Low,Priority 4 - Low Risk
2322,Basic,9.99,0.1218,Low,Priority 4 - Low Risk
37882,Standard,191.88,0.1217,Low,Priority 4 - Low Risk
8662,Standard,172.68,0.1217,Low,Priority 4 - Low Risk
50974,Standard,153.48,0.1217,Low,Priority 4 - Low Risk
31968,Standard,191.88,0.1217,Low,Priority 4 - Low Risk
27330,Basic,119.88,0.1217,Low,Priority 4 - Low Risk
7298,Basic,9.99,0.1217,Low,Priority 4 - Low Risk
8596,Standard,153.48,0.1217,Low,Priority 4 - Low Risk
33475,Premium,17.49,0.1217,Low,Priority 4 - Low Risk
23553,Basic,8.49,0.1217,Low,Priority 4 - Low Risk
30980,Basic,119.88,0.1217,Low,Priority 4 - Low Risk
28961,Basic,107.88,0.1217,Low,Priority 4 - Low Risk
359,Basic,101.88,0.1217,Low,Priority 4 - Low Risk
22051,Basic,119.88,0.1217,Low,Priority 4 - Low Risk
2382,Premium,269.88,0.1217,Low,Priority 4 - Low Risk
26967,Enterprise,44.99,0.1217,Low,Priority 4 - Low Risk
14733,Standard,14.39,0.1217,Low,Priority 4 - Low Risk
4218,Standard,15.99,0.1217,Low,Priority 4 - Low Risk
1083,Basic,107.88,0.1217,Low,Priority 4 - Low Risk
22960,Premium,299.88,0.1217,Low,Priority 4 - Low Risk
10800,Standard,191.88,0.1217,Low,Priority 4 - Low Risk
35321,Enterprise,49.99,0.1217,Low,Priority 4 - Low Risk
31842,Premium,24.99,0.1217,Low,Priority 4 - Low Risk
48967,Standard,15.99,0.1217,Low,Priority 4 - Low Risk
34269,Basic,7.99,0.1217,Low,Priority 4 - Low Risk
38070,Standard,153.48,0.1217,Low,Priority 4 - Low Risk
15056,Basic,119.88,0.1217,Low,Priority 4 - Low Risk
48332,Basic,83.88,0.1217,Low,Priority 4 - Low Risk
3701,Enterprise,419.88,0.1217,Low,Priority 4 - Low Risk
14957,Premium,17.49,0.1217,Low,Priority 4 - Low Risk
48497,Basic,119.88,0.1217,Low,Priority 4 - Low Risk
37330,Premium,21.24,0.1217,Low,Priority 4 - Low Risk
26724,Basic,119.88,0.1217,Low,Priority 4 - Low Risk
39609,Premium,24.99,0.1217,Low,Priority 4 - Low Risk
14044,Enterprise,509.88,0.1216,Low,Priority 4 - Low Risk
45065,Standard,172.68,0.1216,Low,Priority 4 - Low Risk
12274,Basic,8.99,0.1216,Low,Priority 4 - Low Risk
18516,Enterprise,509.88,0.1216,Low,Priority 4 - Low Risk
29881,Premium,254.88,0.1216,Low,Priority 4 - Low Risk
18478,Premium,254.88,0.1216,Low,Priority 4 - Low Risk
51010,Standard,15.99,0.1216,Low,Priority 4 - Low Risk
29766,Premium,254.88,0.1216,Low,Priority 4 - Low Risk
2275,Premium,239.88,0.1216,Low,Priority 4 - Low Risk
41777,Standard,163.07999999999998,0.1216,Low,Priority 4 - Low Risk
36366,Standard,191.88,0.1216,Low,Priority 4 - Low Risk
34939,Enterprise,509.88,0.1216,Low,Priority 4 - Low Risk
13338,Premium,299.88,0.1216,Low,Priority 4 - Low Risk
10205,Standard,191.88,0.1216,Low,Priority 4 - Low Risk
35795,Basic,101.88,0.1216,Low,Priority 4 - Low Risk
40653,Premium,254.88,0.1216,Low,Priority 4 - Low Risk
35414,Standard,191.88,0.1216,Low,Priority 4 - Low Risk
47958,Basic,83.88,0.1216,Low,Priority 4 - Low Risk
48376,Premium,254.88,0.1216,Low,Priority 4 - Low Risk
29383,Premium,299.88,0.1216,Low,Priority 4 - Low Risk
2696,Premium,239.88,0.1216,Low,Priority 4 - Low Risk
40385,Basic,9.99,0.1216,Low,Priority 4 - Low Risk
5698,Premium,209.88,0.1216,Low,Priority 4 - Low Risk
1622,Standard,134.28,0.1216,Low,Priority 4 - Low Risk
30897,Enterprise,44.99,0.1216,Low,Priority 4 - Low Risk
7940,Standard,191.88,0.1215,Low,Priority 4 - Low Risk
13332,Basic,101.88,0.1215,Low,Priority 4 - Low Risk
9701,Standard,134.28,0.1215,Low,Priority 4 - Low Risk
34419,Premium,254.88,0.1215,Low,Priority 4 - Low Risk
13540,Premium,269.88,0.1215,Low,Priority 4 - Low Risk
6790,Basic,107.88,0.1215,Low,Priority 4 - Low Risk
14263,Standard,13.59,0.1215,Low,Priority 4 - Low Risk
15421,Enterprise,599.88,0.1215,Low,Priority 4 - Low Risk
40473,Basic,95.88,0.1215,Low,Priority 4 - Low Risk
47771,Standard,172.68,0.1215,Low,Priority 4 - Low Risk
43797,Premium,254.88,0.1215,Low,Priority 4 - Low Risk
41069,Enterprise,599.88,0.1215,Low,Priority 4 - Low Risk
15990,Enterprise,539.88,0.1214,Low,Priority 4 - Low Risk
23308,Premium,299.88,0.1214,Low,Priority 4 - Low Risk
38353,Basic,95.88,0.1214,Low,Priority 4 - Low Risk
19399,Basic,119.88,0.1214,Low,Priority 4 - Low Risk
44638,Basic,119.88,0.1214,Low,Priority 4 - Low Risk
12258,Premium,239.88,0.1214,Low,Priority 4 - Low Risk
19997,Standard,191.88,0.1214,Low,Priority 4 - Low Risk
2292,Basic,107.88,0.1214,Low,Priority 4 - Low Risk
7876,Premium,22.49,0.1214,Low,Priority 4 - Low Risk
33441,Standard,191.88,0.1214,Low,Priority 4 - Low Risk
8122,Basic,119.88,0.1214,Low,Priority 4 - Low Risk
26150,Enterprise,42.49,0.1214,Low,Priority 4 - Low Risk
16454,Premium,299.88,0.1214,Low,Priority 4 - Low Risk
25079,Enterprise,599.88,0.1214,Low,Priority 4 - Low Risk
39948,Standard,191.88,0.1214,Low,Priority 4 - Low Risk
23514,Enterprise,49.99,0.1214,Low,Priority 4 - Low Risk
21627,Standard,163.07999999999998,0.1214,Low,Priority 4 - Low Risk
9711,Standard,191.88,0.1214,Low,Priority 4 - Low Risk
9441,Premium,299.88,0.1213,Low,Priority 4 - Low Risk
36074,Standard,172.68,0.1213,Low,Priority 4 - Low Risk
29482,Basic,107.88,0.1213,Low,Priority 4 - Low Risk
35324,Enterprise,599.88,0.1213,Low,Priority 4 - Low Risk
11107,Standard,191.88,0.1213,Low,Priority 4 - Low Risk
27226,Standard,13.59,0.1213,Low,Priority 4 - Low Risk
34616,Enterprise,509.88,0.1213,Low,Priority 4 - Low Risk
31454,Premium,254.88,0.1213,Low,Priority 4 - Low Risk
9549,Basic,83.88,0.1213,Low,Priority 4 - Low Risk
38417,Standard,14.39,0.1213,Low,Priority 4 - Low Risk
29021,Enterprise,419.88,0.1213,Low,Priority 4 - Low Risk
5169,Premium,24.99,0.1213,Low,Priority 4 - Low Risk
12493,Premium,239.88,0.1213,Low,Priority 4 - Low Risk
17037,Premium,269.88,0.1213,Low,Priority 4 - Low Risk
19432,Standard,153.48,0.1213,Low,Priority 4 - Low Risk
6487,Premium,24.99,0.1213,Low,Priority 4 - Low Risk
26509,Standard,163.07999999999998,0.1213,Low,Priority 4 - Low Risk
51970,Basic,119.88,0.1213,Low,Priority 4 - Low Risk
10444,Standard,163.07999999999998,0.1213,Low,Priority 4 - Low Risk
43799,Basic,107.88,0.1213,Low,Priority 4 - Low Risk
51244,Standard,191.88,0.1213,Low,Priority 4 - Low Risk
28557,Premium,299.88,0.1213,Low,Priority 4 - Low Risk
14624,Premium,299.88,0.1213,Low,Priority 4 - Low Risk
1228,Standard,153.48,0.1213,Low,Priority 4 - Low Risk
41274,Basic,83.88,0.1213,Low,Priority 4 - Low Risk
26078,Basic,95.88,0.1213,Low,Priority 4 - Low Risk
49495,Basic,107.88,0.1213,Low,Priority 4 - Low Risk
51889,Premium,299.88,0.1213,Low,Priority 4 - Low Risk
18487,Standard,191.88,0.1213,Low,Priority 4 - Low Risk
24900,Basic,119.88,0.1213,Low,Priority 4 - Low Risk
50480,Standard,191.88,0.1212,Low,Priority 4 - Low Risk
5262,Premium,254.88,0.1212,Low,Priority 4 - Low Risk
30465,Basic,101.88,0.1212,Low,Priority 4 - Low Risk
18047,Basic,101.88,0.1212,Low,Priority 4 - Low Risk
51213,Standard,172.68,0.1212,Low,Priority 4 - Low Risk
33528,Standard,153.48,0.1212,Low,Priority 4 - Low Risk
25857,Enterprise,479.88,0.1212,Low,Priority 4 - Low Risk
746,Enterprise,479.88,0.1212,Low,Priority 4 - Low Risk
46276,Basic,119.88,0.1212,Low,Priority 4 - Low Risk
48969,Premium,269.88,0.1212,Low,Priority 4 - Low Risk
30230,Premium,19.99,0.1212,Low,Priority 4 - Low Risk
33389,Premium,254.88,0.1212,Low,Priority 4 - Low Risk
29333,Standard,134.28,0.1212,Low,Priority 4 - Low Risk
36661,Standard,12.79,0.1212,Low,Priority 4 - Low Risk
42735,Standard,191.88,0.1212,Low,Priority 4 - Low Risk
29447,Standard,153.48,0.1212,Low,Priority 4 - Low Risk
33973,Standard,14.39,0.1212,Low,Priority 4 - Low Risk
15843,Enterprise,42.49,0.1212,Low,Priority 4 - Low Risk
51352,Enterprise,49.99,0.1211,Low,Priority 4 - Low Risk
19830,Standard,134.28,0.1211,Low,Priority 4 - Low Risk
29665,Standard,191.88,0.1211,Low,Priority 4 - Low Risk
29780,Standard,13.59,0.1211,Low,Priority 4 - Low Risk
31038,Standard,12.79,0.1211,Low,Priority 4 - Low Risk
33132,Standard,191.88,0.1211,Low,Priority 4 - Low Risk
29783,Basic,119.88,0.1211,Low,Priority 4 - Low Risk
34257,Enterprise,49.99,0.1211,Low,Priority 4 - Low Risk
26990,Standard,191.88,0.1211,Low,Priority 4 - Low Risk
33081,Standard,153.48,0.1211,Low,Priority 4 - Low Risk
45665,Enterprise,599.88,0.1211,Low,Priority 4 - Low Risk
36825,Premium,299.88,0.1211,Low,Priority 4 - Low Risk
18643,Standard,172.68,0.1211,Low,Priority 4 - Low Risk
29256,Standard,191.88,0.1211,Low,Priority 4 - Low Risk
8191,Standard,163.07999999999998,0.1211,Low,Priority 4 - Low Risk
42928,Premium,299.88,0.1211,Low,Priority 4 - Low Risk
4340,Basic,119.88,0.1211,Low,Priority 4 - Low Risk
49532,Basic,119.88,0.1211,Low,Priority 4 - Low Risk
539,Standard,15.99,0.1211,Low,Priority 4 - Low Risk
35258,Premium,24.99,0.1211,Low,Priority 4 - Low Risk
2333,Standard,153.48,0.1211,Low,Priority 4 - Low Risk
27596,Standard,11.19,0.1211,Low,Priority 4 - Low Risk
42292,Standard,12.79,0.1211,Low,Priority 4 - Low Risk
27202,Basic,95.88,0.121,Low,Priority 4 - Low Risk
46109,Premium,299.88,0.121,Low,Priority 4 - Low Risk
51897,Standard,12.79,0.121,Low,Priority 4 - Low Risk
7357,Basic,95.88,0.121,Low,Priority 4 - Low Risk
28027,Basic,95.88,0.121,Low,Priority 4 - Low Risk
32382,Basic,119.88,0.121,Low,Priority 4 - Low Risk
11316,Basic,9.99,0.121,Low,Priority 4 - Low Risk
14696,Standard,153.48,0.121,Low,Priority 4 - Low Risk
1666,Premium,254.88,0.121,Low,Priority 4 - Low Risk
36066,Premium,239.88,0.121,Low,Priority 4 - Low Risk
47564,Standard,172.68,0.121,Low,Priority 4 - Low Risk
5,Premium,21.24,0.121,Low,Priority 4 - Low Risk
19484,Enterprise,479.88,0.121,Low,Priority 4 - Low Risk
24237,Standard,191.88,0.121,Low,Priority 4 - Low Risk
49891,Premium,299.88,0.121,Low,Priority 4 - Low Risk
40847,Standard,13.59,0.121,Low,Priority 4 - Low Risk
15569,Basic,95.88,0.121,Low,Priority 4 - Low Risk
20075,Premium,17.49,0.121,Low,Priority 4 - Low Risk
49638,Basic,83.88,0.121,Low,Priority 4 - Low Risk
43938,Standard,163.07999999999998,0.121,Low,Priority 4 - Low Risk
3323,Standard,191.88,0.121,Low,Priority 4 - Low Risk
37086,Premium,24.99,0.121,Low,Priority 4 - Low Risk
16323,Basic,9.99,0.121,Low,Priority 4 - Low Risk
7819,Enterprise,599.88,0.1209,Low,Priority 4 - Low Risk
17904,Enterprise,599.88,0.1209,Low,Priority 4 - Low Risk
5556,Basic,83.88,0.1209,Low,Priority 4 - Low Risk
41504,Premium,299.88,0.1209,Low,Priority 4 - Low Risk
9497,Enterprise,49.99,0.1209,Low,Priority 4 - Low Risk
46177,Basic,95.88,0.1209,Low,Priority 4 - Low Risk
26863,Premium,254.88,0.1209,Low,Priority 4 - Low Risk
21858,Basic,101.88,0.1209,Low,Priority 4 - Low Risk
5671,Standard,163.07999999999998,0.1209,Low,Priority 4 - Low Risk
48305,Basic,6.99,0.1209,Low,Priority 4 - Low Risk
25102,Standard,153.48,0.1209,Low,Priority 4 - Low Risk
19459,Premium,299.88,0.1209,Low,Priority 4 - Low Risk
27640,Premium,239.88,0.1209,Low,Priority 4 - Low Risk
5981,Basic,83.88,0.1209,Low,Priority 4 - Low Risk
3482,Basic,119.88,0.1209,Low,Priority 4 - Low Risk
46545,Premium,299.88,0.1209,Low,Priority 4 - Low Risk
15743,Premium,299.88,0.1209,Low,Priority 4 - Low Risk
850,Standard,134.28,0.1209,Low,Priority 4 - Low Risk
24039,Basic,95.88,0.1209,Low,Priority 4 - Low Risk
12728,Basic,101.88,0.1209,Low,Priority 4 - Low Risk
32316,Standard,163.07999999999998,0.1209,Low,Priority 4 - Low Risk
30331,Basic,119.88,0.1209,Low,Priority 4 - Low Risk
50700,Premium,269.88,0.1209,Low,Priority 4 - Low Risk
17381,Basic,107.88,0.1209,Low,Priority 4 - Low Risk
48442,Standard,191.88,0.1209,Low,Priority 4 - Low Risk
29935,Basic,119.88,0.1209,Low,Priority 4 - Low Risk
18377,Premium,299.88,0.1209,Low,Priority 4 - Low Risk
14119,Enterprise,479.88,0.1209,Low,Priority 4 - Low Risk
34677,Enterprise,599.88,0.1208,Low,Priority 4 - Low Risk
24301,Premium,269.88,0.1208,Low,Priority 4 - Low Risk
20988,Premium,24.99,0.1208,Low,Priority 4 - Low Risk
29680,Premium,269.88,0.1208,Low,Priority 4 - Low Risk
21727,Standard,191.88,0.1208,Low,Priority 4 - Low Risk
50813,Standard,13.59,0.1208,Low,Priority 4 - Low Risk
48962,Basic,83.88,0.1208,Low,Priority 4 - Low Risk
30580,Basic,95.88,0.1208,Low,Priority 4 - Low Risk
11453,Basic,107.88,0.1208,Low,Priority 4 - Low Risk
46785,Basic,101.88,0.1208,Low,Priority 4 - Low Risk
35199,Premium,19.99,0.1208,Low,Priority 4 - Low Risk
22432,Standard,191.88,0.1208,Low,Priority 4 - Low Risk
9244,Standard,15.99,0.1208,Low,Priority 4 - Low Risk
3340,Standard,172.68,0.1208,Low,Priority 4 - Low Risk
46150,Enterprise,479.88,0.1208,Low,Priority 4 - Low Risk
46577,Standard,15.99,0.1208,Low,Priority 4 - Low Risk
2853,Standard,134.28,0.1208,Low,Priority 4 - Low Risk
51193,Enterprise,539.88,0.1208,Low,Priority 4 - Low Risk
43322,Basic,95.88,0.1208,Low,Priority 4 - Low Risk
21130,Basic,9.99,0.1208,Low,Priority 4 - Low Risk
704,Basic,119.88,0.1208,Low,Priority 4 - Low Risk
21600,Enterprise,599.88,0.1208,Low,Priority 4 - Low Risk
